17;0.7749999761581421;0.6499999761581421;0.8125;0.09166666865348816;0.8958333134651184;0.09166666865348816
19;0.800000011920929;0.38749998807907104;0.6000000238418579;0.3791666626930237;0.0416666716337204;0.7291666865348816
20;0.6499999761581421;0.637499988079071;0.4833333492279053;0.574999988079071;0.5083333253860474;0.5
21;1.0;0.2916666567325592;0.699999988079071;0.3166666626930237;0.625;0.2916666865348816
23;0.699999988079071;0.46666666865348816;0.6583333015441895;0.42500001192092896;0.824999988079071;0.34166666865348816
24;0.7916666269302368;0.49166667461395264;0.38333332538604736;0.5;0.7250000238418579;0.4583333134651184
25;0.824999988079071;0.5458333492279053;0.36250001192092896;0.6583333015441895;0.637499988079071;0.4000000059604645
26;0.4124999940395355;0.8958333134651184;0.5833333134651184;0.375;0.7208333015441895;0.30000001192092896
27;0.20416666567325592;1.0;0.42500001192092896;0.4208333492279053;0.4749999940395355;0.7708333134651184
28;0.875;0.3333333134651184;0.7208333015441895;0.550000011920929;0.7208333015441895;0.550000011920929
29;0.75;0.36666667461395264;0.75;0.15416666865348816;0.875;0.09166666865348816
30;0.7250000238418579;0.3916666507720947;0.512499988079071;0.38333332538604736;0.6708333492279053;0.42916667461395264
31;0.612500011920929;0.5833333134651184;0.5249999761581421;0.5458333492279053;0.6499999761581421;0.4208333492279053
32;0.7416666746139526;0.4541666507720947;0.699999988079071;0.5583332777023315;0.7749999761581421;0.3375000059604645
33;0.1875;0.7250000238418579;0.875;0.0;0.7083333134651184;0.2916666865348816
34;0.7749999761581421;0.6666666865348816;0.7416666746139526;0.2708333134651184;0.8125;0.21666666865348816
35;0.8374999761581421;0.5874999761581421;0.7916666269302368;0.24583332240581512;0.7708333134651184;0.4124999940395355
36;0.7749999761581421;0.574999988079071;0.7916666865348816;0.1666666567325592;0.7166666388511658;0.23333333432674408
37;0.5958333015441895;0.550000011920929;0.9583333134651184;0.2083333283662796;0.75;0.2083333283662796
38;0.6208332777023315;0.699999988079071;0.625;0.3333333134651184;0.75;0.3541666865348816
39;0.9375;0.2291666716337204;0.875;0.2916666865348816;0.7583333253860474;0.2750000059604645
40;0.3958333134651184;0.9375;0.6875;0.6875;0.5166666507720947;0.4166666567325592
41;0.9166666269302368;0.11249999701976776;0.737500011920929;0.44999998807907104;0.5583333373069763;0.5458333492279053
42;0.7958333492279053;0.30000001192092896;0.38333332538604736;0.3583333492279053;0.7416666746139526;0.6458333134651184
